,next_date,state,next_deaths,next_year,this_year,last_year,population,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,assault_crime,burglary_crime,larceny_theft_crime,vehicle_theft_crime,violent_crime_old,property_crime_old,murder_crime_old,rape_crime_old,robbery_crime_old,assault_crime_old,burglary_crime_old,larceny_theft_crime_old,vehicle_theft_crime_old,violent_crime_diff,income,beer,wine,spirits,alcohol_consumed,us_decile,democrat,republican,other_weapon,destructive_device,machinegun,silencer,short_barreled_rifle,short_barreled_shotgun,total_weapons,other_weapon_old,destructive_device_old,machinegun_old,silencer_old,short_barreled_rifle_old,short_barreled_shotgun_old,total_weapons_old,registration_diff,marijuana,cocaine,tobacco,alcohol_abuse,mental,depression,marijuana_old,cocaine_old,tobacco_old,alcohol_abuse_old,mental_old,depression_old,marijuana_diff,cocaine_diff,tobacco_diff,alcohol_abuse_diff,mental_diff,depression_diff,this_deaths,this_date,rate_change,month
1157,2015-06-30,Washington,13.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,15.0,2015-05-31,-0.13333333333333333,6
1158,2015-07-31,Washington,32.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,13.0,2015-06-30,1.4615384615384615,7
1159,2015-08-31,Washington,20.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,32.0,2015-07-31,-0.375,8
1160,2015-09-30,Washington,14.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,20.0,2015-08-31,-0.3,9
1161,2015-10-31,Washington,18.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,14.0,2015-09-30,0.2857142857142857,10
1162,2015-11-30,Washington,11.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,18.0,2015-10-31,-0.3888888888888889,11
1163,2015-12-31,Washington,27.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,11.0,2015-11-30,1.4545454545454546,12
1164,2015-01-31,West Virginia,8.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,12.0,2014-12-31,-0.3333333333333333,1
1165,2015-02-28,West Virginia,5.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,8.0,2015-01-31,-0.375,2
1166,2015-03-31,West Virginia,8.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,5.0,2015-02-28,0.6,3
1167,2015-04-30,West Virginia,2.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,8.0,2015-03-31,-0.75,4
1168,2015-05-31,West Virginia,2.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,2.0,2015-04-30,0.0,5
1169,2015-06-30,West Virginia,3.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,2.0,2015-05-31,0.5,6
1170,2015-07-31,West Virginia,7.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,3.0,2015-06-30,1.3333333333333333,7
1171,2015-08-31,West Virginia,2.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,7.0,2015-07-31,-0.7142857142857143,8
1172,2015-09-30,West Virginia,9.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,2.0,2015-08-31,3.5,9
1173,2015-10-31,West Virginia,2.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,9.0,2015-09-30,-0.7777777777777778,10
1174,2015-11-30,West Virginia,7.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,2.0,2015-10-31,2.5,11
1175,2015-12-31,West Virginia,3.0,2015,2014,2013,1847624,5943,44500,70,415,835,4623,11466,30800,2234,5657,39929,62,367,653,4242,9908,28055,1966,286,35747,1.21,0.1,0.47,1.78,10,35.5,62.3,437,9563,2521,3357,962,589,17429,437,8851,2488,2994,844,558,16172,1257,172,19,585,100,305,105,159,23,594,95,314,108,13,-4,-9,5,-9,-3,7.0,2015-11-30,-0.5714285714285714,12
1176,2015-01-31,Wisconsin,16.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,13.0,2014-12-31,0.23076923076923078,1
1177,2015-02-28,Wisconsin,11.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,16.0,2015-01-31,-0.3125,2
1178,2015-03-31,Wisconsin,25.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,11.0,2015-02-28,1.2727272727272727,3
1179,2015-04-30,Wisconsin,16.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,25.0,2015-03-31,-0.36,4
1180,2015-05-31,Wisconsin,23.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,16.0,2015-04-30,0.4375,5
1181,2015-06-30,Wisconsin,15.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,23.0,2015-05-31,-0.34782608695652173,6
1182,2015-07-31,Wisconsin,29.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,15.0,2015-06-30,0.9333333333333333,7
1183,2015-08-31,Wisconsin,15.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,29.0,2015-07-31,-0.4827586206896552,8
1184,2015-09-30,Wisconsin,15.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,15.0,2015-08-31,0.0,9
1185,2015-10-31,Wisconsin,20.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,15.0,2015-09-30,0.3333333333333333,10
1186,2015-11-30,Wisconsin,20.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,20.0,2015-10-31,0.0,11
1187,2015-12-31,Wisconsin,17.0,2015,2014,2013,5751272,16254,140780,169,1228,4692,10165,27931,104619,8230,16118,125694,163,1308,4834,9285,24358,93946,7390,136,44351,1.41,0.38,1.18,2.97,2,52.8,45.9,754,27851,6628,6347,1969,1156,44705,753,27388,6523,5513,1745,1137,43059,1646,572,88,1336,376,807,296,534,67,1345,370,797,300,38,21,-9,6,10,-4,20.0,2015-11-30,-0.15,12
1188,2015-01-31,Wyoming,1.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,0.0,2014-12-31,1.0,1
1189,2015-02-28,Wyoming,0.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,1.0,2015-01-31,-1.0,2
1190,2015-03-31,Wyoming,1.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,0.0,2015-02-28,1.0,3
1191,2015-04-30,Wyoming,3.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,1.0,2015-03-31,2.0,4
1192,2015-05-31,Wyoming,1.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,3.0,2015-04-30,-0.6666666666666666,5
1193,2015-06-30,Wyoming,2.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,1.0,2015-05-31,1.0,6
1194,2015-07-31,Wyoming,6.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,2.0,2015-06-30,2.0,7
1195,2015-08-31,Wyoming,1.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,6.0,2015-07-31,-0.8333333333333334,8
1196,2015-09-30,Wyoming,0.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,1.0,2015-08-31,-1.0,9
1197,2015-10-31,Wyoming,0.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,0.0,2015-09-30,0.0,10
1198,2015-11-30,Wyoming,3.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,0.0,2015-10-31,3.0,11
1199,2015-12-31,Wyoming,3.0,2015,2014,2013,583334,1161,13222,14,154,61,932,2125,10513,584,1212,12809,17,144,74,917,1956,10275,578,-51,56379,1.25,0.31,1.16,2.72,3,27.8,68.6,300,109127,1747,2040,454,384,114052,298,109083,1708,1490,413,383,113375,677,51,6,151,36,83,31,48,6,157,39,83,31,3,0,-6,-3,0,0,3.0,2015-11-30,0.0,12
1200,2016-01-31,Alabama,57.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,37.0,2015-12-31,0.5405405405405406,1
1201,2016-02-29,Alabama,32.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,57.0,2016-01-31,-0.43859649122807015,2
1202,2016-03-31,Alabama,41.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,32.0,2016-02-29,0.28125,3
1203,2016-04-30,Alabama,45.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,41.0,2016-03-31,0.0975609756097561,4
1204,2016-05-31,Alabama,36.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,45.0,2016-04-30,-0.2,5
1205,2016-06-30,Alabama,36.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,36.0,2016-05-31,0.0,6
1206,2016-07-31,Alabama,32.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,36.0,2016-06-30,-0.1111111111111111,7
1207,2016-08-31,Alabama,31.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,32.0,2016-07-31,-0.03125,8
1208,2016-09-30,Alabama,45.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,31.0,2016-08-31,0.45161290322580644,9
1209,2016-10-31,Alabama,53.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,45.0,2016-09-30,0.17777777777777778,10
1210,2016-11-30,Alabama,39.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,53.0,2016-10-31,-0.2641509433962264,11
1211,2016-12-31,Alabama,41.0,2016,2015,2014,4850858,20166,173192,299,1370,4906,13591,51119,111411,10662,21693,168878,342,1296,5020,15035,47481,111523,9874,-1527,38238,1.11,0.26,0.64,2.01,9,38.4,60.6,1154,74778,18212,15501,2550,2224,114419,1143,62117,17463,11967,1915,2139,96744,17675,389,50,1233,188,691,250,404,50,1275,233,712,250,-15,0,-42,-45,-21,0,39.0,2016-11-30,0.05128205128205128,12
1212,2016-01-31,Alaska,9.0,2016,2015,2014,737979,4416,19094,30,436,576,3374,2852,14854,1388,4412,20037,30,583,630,3169,2950,15565,1522,4,56507,1.11,0.53,1.2,2.84,2,40.8,54.8,320,4499,1674,3527,1162,1242,12424,318,4164,1643,2919,919,1204,11167,1257,127,12,183,43,94,35,114,9,170,39,94,34,13,3,13,4,0,1,5.0,2015-12-31,0.8,1
1213,2016-02-29,Alaska,6.0,2016,2015,2014,737979,4416,19094,30,436,576,3374,2852,14854,1388,4412,20037,30,583,630,3169,2950,15565,1522,4,56507,1.11,0.53,1.2,2.84,2,40.8,54.8,320,4499,1674,3527,1162,1242,12424,318,4164,1643,2919,919,1204,11167,1257,127,12,183,43,94,35,114,9,170,39,94,34,13,3,13,4,0,1,9.0,2016-01-31,-0.3333333333333333,2
1214,2016-03-31,Alaska,3.0,2016,2015,2014,737979,4416,19094,30,436,576,3374,2852,14854,1388,4412,20037,30,583,630,3169,2950,15565,1522,4,56507,1.11,0.53,1.2,2.84,2,40.8,54.8,320,4499,1674,3527,1162,1242,12424,318,4164,1643,2919,919,1204,11167,1257,127,12,183,43,94,35,114,9,170,39,94,34,13,3,13,4,0,1,6.0,2016-02-29,-0.5,3
1215,2016-04-30,Alaska,3.0,2016,2015,2014,737979,4416,19094,30,436,576,3374,2852,14854,1388,4412,20037,30,583,630,3169,2950,15565,1522,4,56507,1.11,0.53,1.2,2.84,2,40.8,54.8,320,4499,1674,3527,1162,1242,12424,318,4164,1643,2919,919,1204,11167,1257,127,12,183,43,94,35,114,9,170,39,94,34,13,3,13,4,0,1,3.0,2016-03-31,0.0,4
1216,2016-05-31,Alaska,6.0,2016,2015,2014,737979,4416,19094,30,436,576,3374,2852,14854,1388,4412,20037,30,583,630,3169,2950,15565,1522,4,56507,1.11,0.53,1.2,2.84,2,40.8,54.8,320,4499,1674,3527,1162,1242,12424,318,4164,1643,2919,919,1204,11167,1257,127,12,183,43,94,35,114,9,170,39,94,34,13,3,13,4,0,1,3.0,2016-04-30,1.0,5
1217,2016-06-30,Alaska,9.0,2016,2015,2014,737979,4416,19094,30,436,576,3374,2852,14854,1388,4412,20037,30,583,630,3169,2950,15565,1522,4,56507,1.11,0.53,1.2,2.84,2,40.8,54.8,320,4499,1674,3527,1162,1242,12424,318,4164,1643,2919,919,1204,11167,1257,127,12,183,43,94,35,114,9,170,39,94,34,13,3,13,4,0,1,6.0,2016-05-31,0.5,6
1218,2016-07-31,Alaska,16.0,2016,2015,2014,737979,4416,19094,30,436,576,3374,2852,14854,1388,4412,20037,30,583,630,3169,2950,15565,1522,4,56507,1.11,0.53,1.2,2.84,2,40.8,54.8,320,4499,1674,3527,1162,1242,12424,318,4164,1643,2919,919,1204,11167,1257,127,12,183,43,94,35,114,9,170,39,94,34,13,3,13,4,0,1,9.0,2016-06-30,0.7777777777777778,7
1219,2016-08-31,Alaska,6.0,2016,2015,2014,737979,4416,19094,30,436,576,3374,2852,14854,1388,4412,20037,30,583,630,3169,2950,15565,1522,4,56507,1.11,0.53,1.2,2.84,2,40.8,54.8,320,4499,1674,3527,1162,1242,12424,318,4164,1643,2919,919,1204,11167,1257,127,12,183,43,94,35,114,9,170,39,94,34,13,3,13,4,0,1,16.0,2016-07-31,-0.625,8
