,state,latitude,longitude,n_killed,location_description
152213,Texas,29.7652,-95.4092,0,High School for Law and Justice
152224,Georgia,32.0276,-81.0706,0,Overtime Bar
152225,Iowa,42.401,-96.359,0,Bridge Mobile Home Park
152233,Illinois,41.9661,-87.7562,0,Austin
152239,Delaware,38.727,-75.2542,0,Cool Spring Farms Mobile Home Park
152241,Delaware,39.7467,-75.5686,0,Judy Johnson Park
152242,Texas,31.1123,-97.7207,0,Central Texas College
152245,Louisiana,29.9774,-90.0094,1,Lower 9th Ward
152246,Washington,47.82,-122.325,0,Edmonds Community College
152247,Illinois,41.8815,-87.6529,1,Skyline Smiles Family Dentistry
152253,Utah,40.2938,-111.686,0,Orem High School
152259,Massachusetts,42.081,-72.5479,0,Forest Park
152264,South Carolina,34.0874,-80.9323,0,Club Bliss
152272,Texas,29.7652,-95.4092,0,High School for Law and Justice
152280,Illinois,41.6796,-87.6387,0,West Pullman
152281,Oklahoma,36.1297,-95.9997,0,Jackson Food Mart
152283,Colorado,39.8746,-105.01899999999999,0,Countryside Village Mobile Home Park
152285,Florida,26.0533,-80.1298,0,Motel 6
152288,Massachusetts,42.2829,-71.0693,0,Dorchester
152300,Mississippi,32.4668,-90.1537,0,Madison Central High School
152304,Michigan,43.4066,-83.9447,0,Francis Reh Academy
152305,Florida,30.248,-81.8399,0,Blue Angel Gentlemen’s Club
152324,South Carolina,33.5693,-81.6999,0,Pace's Run apartment complex
152329,Alabama,33.6346,-85.8256,0,Betty's BBQ
152331,Texas,30.0178,-95.4197,0,Dekaney High School
152332,Utah,40.7453,-111.93799999999999,1,VIP Carwash 3
152340,Louisiana,30.0793,-90.5307,0,East St. John High School
152345,Georgia,32.543,-83.8944,0,University Villas Apartments
152354,Mississippi,34.1862,-88.7199,0,Chevron gas station
152355,California,34.0718,-118.06700000000001,1,Jack in the Box
152362,Massachusetts,42.0654,-71.016,0,Bar Dino’s
152368,Nevada,36.1196,-115.17299999999999,1,Caesars Palace
152373,Pennsylvania,40.0711,-75.0326,1,Winchester Walk Apartments
152374,Pennsylvania,40.0612,-75.1564,0,West Oak Lane
152377,Mississippi,32.3643,-88.7037,1,Exxon Gas Station
152378,Kansas,39.0426,-95.6872,0,Central Park
152383,Kansas,37.7547,-97.4448,1,Field of Screams
152386,California,38.5957,-121.385,0,McDonalds
152391,Ohio,40.0712,-83.1215,0,KeyBank
152394,Tennessee,35.043,-85.2206,0,Walmart Neighborhood Market
152395,Michigan,42.4875,-83.2889,0,Regal Towers Apartments
152396,Oklahoma,36.1158,-95.8559,0,Boca Vista Apartments
152397,Michigan,44.0458,-84.8346,0,Hayes Township
152403,Pennsylvania,40.4496,-79.9743,0,Bedford Dwellings
152404,Ohio,41.5154,-81.6219,0,Hough neighborhood
152413,Massachusetts,42.0682,-71.0215,0,Tyler Meadows condominiums
152415,Illinois,41.8797,-87.7496,0,Austin
152416,Maryland,39.3406,-76.5933,0,BP
152426,Ohio,39.9891,-82.9232,0,Krumm Community Recreation Center
152427,Illinois,41.7958,-87.6695,0,Back of the Yards
152429,California,37.7232,-122.395,0,Bayview
152430,Texas,29.4948,-98.4024,0,Oaks of Terrell Hills Apartments
152432,Illinois,41.7839,-87.6075,0,Woodlawn
152433,New York,40.574,-73.9919,0,Shirley Tanyhill School/P.S. 288
152434,New York,40.7192,-73.9584,0,Greenpoint
152440,Kentucky,38.1987,-85.7826,0,Deja Vu
152441,Indiana,39.858000000000004,-86.2412,0,Cross Creek Apartments
152442,Tennessee,35.0029,-89.9369,0,Orange Mound neighborhood
152443,Virginia,37.2905,-79.9953,0,Ashton Heights apartment complex
152444,Washington,47.2589,-122.131,1,Muckleshoot tribal land
152449,Michigan,45.3251,-85.1999,0,Hayes Township
152451,Tennessee,36.0509,-86.6508,0,Kat's Bar and Grille
152459,Michigan,43.6873,-85.5187,0,Walmart
152460,Iowa,42.0061,-93.6259,1,Old Orchard Mobile Home Park
152464,Pennsylvania,40.4627,-79.8973,1,Homewood
152467,Tennessee,36.1647,-86.7771,0,John Early Museum Magnet Middle Prep
152472,Tennessee,36.3088,-82.3865,0,Johnson City Medical Center
152473,Massachusetts,42.588,-72.602,0,Veterans Mall
152476,Illinois,41.8858,-87.6817,0,West Town
152480,Georgia,33.0256,-85.0144,0,Griggs Recreation Center
152481,New Mexico,35.0832,-106.711,0,Walgreens
152494,New Jersey,40.3481,-74.6516,0,Cloister Inn
152495,Nevada,36.1087,-115.152,0,Hard Rock Hotel Parking Garage
152506,Maryland,39.329,-76.5185,0,Chesaco Crown
152507,Ohio,41.0793,-80.6781,2,Idora
152515,Illinois,41.8045,-87.677,0,Back of the Yards
152518,Mississippi,33.4533,-88.807,0,America’s Best Value Inn
152519,North Carolina,35.4615,-80.8529,0,The Range at Lake Norman
152526,California,38.0112,-121.821,0,Contra Costa County Fairgrounds
152527,California,38.0112,-121.821,0,Contra Costa County Fairgrounds
152530,Louisiana,29.5764,-90.3803,1,Cutt Off
152538,South Carolina,34.5918,-81.4641,0,Lil Cricket store
152543,Indiana,41.0214,-85.1122,0,Fort Wayne Fire Department Station 12
152554,California,34.0468,-118.26,1,Gas Company Lofts
152558,Colorado,38.8744,-104.822,0,J's Liquor
152559,Michigan,42.9633,-85.6903,0,Motorcycle Club
152565,Kentucky,38.2248,-85.7784,0,Park Hill public housing complex
152568,Oregon,45.53,-122.65899999999999,2,Liberty Mutual
152570,Illinois,41.7986,-87.6051,0,Hyde Park
152571,Illinois,41.7496,-87.6953,0,Southwest Side
152572,Illinois,41.8725,-87.6886,0,Southwest Side
152575,Illinois,41.7319,-87.6682,0,Gresham
152577,Illinois,41.7977,-87.6529,0,Back of the Yards
152581,Texas,29.6121,-95.4931,1,Texaco
152591,Pennsylvania,39.9603,-75.1974,1,Jollies West
152593,Alabama,33.4155,-86.9537,0,EJ Sports Bar and Grill
152594,Washington,47.1916,-122.40700000000001,0,Safeway
152600,Indiana,41.1324,-85.1538,1,Day’s Inn
152602,California,38.4451,-122.749,0,Finley Community Center
152606,Alabama,33.4684,-86.8178,0,Econo Lodge
152618,Pennsylvania,40.1224,-79.9377,0,Tyrone Township
152619,Illinois,38.6479,-90.1041,1,Roosevelt Homes
152625,Ohio,39.7494,-84.2531,0,Shell Gas Station
152626,Pennsylvania,39.9978,-75.1668,1,Burger Lane
152630,Texas,29.6912,-95.4169,0,Target
152631,Illinois,41.8604,-87.7339,0,Lawndale
152637,Illinois,41.956,-87.6498,0,Buena Park
152649,Florida,26.6013,-81.6498,0,Presbyterian Villas
152650,Pennsylvania,40.4454,-80.0527,0,Crafton Heights
152663,Illinois,41.7468,-87.6609,0,Gresham
152669,Pennsylvania,40.5255,-80.1893,0,Mooncrest Housing Complex
152670,Ohio,39.924,-82.9723,0,Grand Champion Lounge
152675,Illinois,41.8537,-87.6861,0,Little Village
152676,Tennessee,35.0537,-89.851,1,Briar Club Apartments
152679,Illinois,41.9217,-87.6691,0,North Side
152688,Florida,30.3646,-81.7077,0,Cleveland Arms Apartments
152693,Pennsylvania,41.4053,-75.6346,1,Lofts at the Mill
152696,Indiana,38.2976,-85.7458,0,Marathon
152706,Indiana,40.4909,-86.1413,1,Village Pantry
152731,Washington,47.6782,-117.37299999999999,0,La Villa Riviera Apartments
152733,Florida,25.846,-80.2461,0,Flea Market USA
152736,Oregon,45.5686,-122.6,0,Club Playpen
152740,Illinois,41.8613,-87.7022,0,Brighton Park
152742,Illinois,41.8859,-87.7637,0,South Austin
152749,Maine,44.5379,-68.4185,0,Deane Street Apartments
152751,Louisiana,30.4688,-91.1399,1,The Executive Club
152755,Colorado,39.7819,-104.961,0,Elyria Swansea neighborhood
152758,South Carolina,34.5116,-82.6881,0,M&L Mobile Home Supplies
152765,Illinois,41.9097,-87.7529,0,Austin
152769,Illinois,41.7479,-87.6977,0,Wrightwood
152770,New York,40.8132,-73.9229,1,Mott haven Houses
152771,Maryland,39.3406,-76.5933,0,BP
152778,Georgia,32.5579,-83.9007,0,Miss Jackee’s Hotwings
152782,Illinois,41.8468,-87.6541,0,Little Village
152788,Illinois,42.3157,-89.0759,0,Cliffbreakers Riverside Hotel in Rockford
152792,Arkansas,34.7211,-92.34299999999999,0,Little Caesars
152794,Alabama,34.7738,-86.5724,0,Alabama A&M University
152795,North Carolina,35.3795,-77.97399999999999,0,Wilco-Hess
152798,Illinois,41.9155,-87.7293,1,Hermosa
152800,Illinois,41.768,-87.5727,0,South Shore
152801,Illinois,41.9959,-87.7008,0,West Rogers Park
152802,Ohio,39.9686,-82.9504,0,Old Bag of Nails
152806,New York,40.6896,-73.9184,0,Bushwick
152808,Illinois,41.8913,-87.7724,0,Austin
152811,Alabama,33.4782,-86.897,1,CC Nightclub
152813,Louisiana,31.7343,-93.0822,0,Town South
152831,Alaska,61.2295,-149.865,1,Government Hill
152832,Alaska,61.1584,-149.835,0,Holiday gas station
152837,Texas,34.1507,-99.3003,0,North Texas State Hospital
152840,Illinois,41.8643,-87.7157,0,North Lawndale
152847,Illinois,41.9114,-87.7634,0,Austin
152852,Illinois,41.9284,-87.7079,0,Lincoln Park
152856,Michigan,42.7475,-84.5561,0,Romario's Party Store
152858,Virginia,37.5519,-77.4373,0,Gilpin Court
152859,North Carolina,35.7006,-81.2873,0,Walmart
152872,Wisconsin,43.1192,-87.9565,1,Mike's Place
152877,Tennessee,35.0928,-90.0615,1,Belz Park
152880,Illinois,41.8371,-87.7146,0,Little Village
152883,Illinois,41.9143,-87.7716,0,Austin
152898,Massachusetts,42.303999999999995,-71.0607,0,Dorchester
152906,Indiana,37.9628,-86.7498,1,Perry County Courthouse
152911,Delaware,39.663000000000004,-75.6582,0,Christiana Mall
152920,Illinois,41.9027,-87.7263,1,Humboldt Park
152922,Colorado,39.6598,-104.86,0,Fairways Center strip mall
152924,Connecticut,41.32,-72.8979,0,Hess Gas Station
152933,Tennessee,36.0805,-83.90299999999999,0,Halls
152937,Kentucky,38.2268,-85.76899999999999,0,Marathon station
152939,North Carolina,35.9888,-78.887,0,Family Food Mart
152945,Tennessee,35.2275,-90.0135,0,Pershing Park Apartments
152951,Arkansas,34.7168,-92.3552,1,Dr Detail Upholstery Repair and Car Wash
152952,Ohio,41.4539,-81.7799,1,Cooley Lounge
152957,Georgia,34.3787,-84.0243,0,LongHorn Steakhouse
152959,Florida,28.364,-81.5309,0,Epcot
152963,Florida,27.2583,-80.8759,0,Playland Park
152968,Florida,28.3549,-81.6059,0,Disney's Animal Kingdom
152969,Mississippi,32.2755,-90.2533,0,Sam's Food Express
152973,Ohio,39.1078,-84.5279,0,West End
152980,Colorado,38.8329,-104.79799999999999,0,Memorial Park
152982,Ohio,41.119,-80.6579,1,Centenary United Methodist Church
152995,Florida,28.6099,-81.8333,0,Osprey Cove
152997,Maryland,39.5094,-76.3854,1,Annie's Playground
152998,Ohio,40.2852,-84.13,0,Hidden Valley Trailer Park
152999,Georgia,33.4623,-81.9598,0,Georgia Carolina State Fair
153001,Massachusetts,42.3119,-71.0645,0,Dorchester
153002,California,34.1339,-118.147,0,Lucky Boy
153006,Illinois,41.8117,-87.6971,0,Brighton Park
153007,Virginia,37.2732,-79.9306,2,FreightCar America
153008,Illinois,41.7792,-87.6885,0,Marquette Park
153010,Illinois,41.8086,-87.6601,0,Back of the Yards
153012,California,38.8884,-121.29299999999999,1,McDonald's
153013,Montana,45.732,-108.53200000000001,0,Casey's Corner store
153015,West Virginia,38.4197,-82.4314,0,Speedway
153022,Florida,30.4925,-87.1921,1,Chow Tyme
153031,Maryland,39.5989,-75.8208,2,New Eastern Inn
153032,Ohio,41.5235,-81.6438,1,St. Clair-Superior
153035,Virginia,37.4278,-79.1087,1,Duvall's Barber Shop
153039,Florida,25.7775,-80.2131,0,Little Havana
153043,Florida,28.6253,-81.3218,1,Carrington Park Apartments
153050,Florida,26.5142,-80.0586,0,Intracoastal Highway
153058,Colorado,38.8158,-104.74799999999999,0,Antero Apartments
153059,Idaho,43.6698,-111.932,0,Rigby High School
153063,Georgia,33.8332,-84.6152,0,South Cobb High School
153064,Maryland,38.8382,-76.9457,0,Iverson Mall
153065,Illinois,42.2678,-89.0041,0,Secrets
153070,California,37.7166,-122.459,0,Ocean View
153081,West Virginia,38.4226,-82.4231,0,7-Eleven
153083,Illinois,41.7929,-87.6224,0,Washington Park
153084,Illinois,41.7161,-87.6505,0,Longwood Manor
153088,Alabama,33.2205,-87.5244,0,River Road Apartments
153091,Florida,28.2573,-82.727,0,Rodeway Inn
153092,Oklahoma,36.0583,-95.8675,0,Windsail Apartments
153095,Texas,29.5067,-98.5134,0,Robert E. Lee High School
153100,New Jersey,39.4872,-75.0458,0,Rodeway Inn
153108,California,34.2757,-118.38,1,Sylmar
153118,Tennessee,36.0835,-86.711,0,Barcelona Condos
153121,Texas,29.3176,-98.4372,0,Bexar County Sheriff's Academy
153126,Oregon,45.4607,-122.708,0,Aladdin Inn
153140,Florida,28.5411,-81.4471,0,Shell gas station
153149,Oregon,45.5227,-122.55799999999999,0,East 102nd Ave MAX Transit Station
153161,Florida,26.6279,-80.0724,0,Dunkin Donuts
153164,Tennessee,36.2063,-86.5898,0,Brooke Castle Apartments
153169,Illinois,41.7757,-87.6164,0,Woodlawn
153176,Texas,29.5075,-98.3811,1,The Right Choice Food Mart
153177,Georgia,33.9513,-83.3623,0,Church’s Chicken
153178,Texas,29.741999999999997,-95.4274,0,Lamar High School
153190,Oklahoma,34.6307,-98.4048,0,Lincoln Villa Apartments
153192,Virginia,37.6135,-77.4781,0,Lakeside Elementary School
153199,Massachusetts,42.2701,-71.7955,0,Plumley Village
153202,North Carolina,36.1707,-80.2606,0,Mr. Bubbles Car Wash
153205,Utah,40.6943,-112.031,0,Hunter Park
153210,Tennessee,36.1675,-86.7598,0,Cayce Homes
153212,North Carolina,35.9512,-78.9133,0,Cook Road Park
153213,Illinois,41.9619,-87.6599,1,Sheridan Park
153219,Georgia,33.5808,-85.1039,1,River Pointe Apartments
153222,Florida,30.5148,-84.3692,0,Lakewood Village
153223,Virginia,37.0317,-76.4442,0,Cambridge Apartments
153227,Illinois,41.8766,-87.7617,0,Austin
153228,New York,40.8186,-73.9274,0,No 2 Train Platform
153233,Indiana,41.0566,-85.1266,1,Weisser Park
153234,Pennsylvania,40.4139,-79.993,0,Knoxville
153240,South Carolina,32.4607,-80.7499,0,Beaufort County Sheriff’s Office Range
153242,Kansas,37.638000000000005,-97.2971,0,Planeview
153245,Pennsylvania,40.1274,-74.9764,1,Roosevelt Memorial Park Cemetery
153246,Maryland,38.616,-76.9231,1,St. Charles Towne Center
153251,Pennsylvania,40.472,-79.9387,0,Garfield
153252,Florida,28.5475,-81.4479,1,Strictly Skills Barbershop
153255,Illinois,41.8766,-87.7617,0,West Side Austin
153256,Indiana,41.1152,-85.1783,0,Rodeway Inn
153261,Tennessee,36.0996,-86.9243,0,Lexington Apartments
153267,South Carolina,32.7,-80.1233,0,Bees Landing Recreation Center
153275,Georgia,33.7532,-84.4673,1,Wendy's
153283,California,37.9683,-121.29799999999999,0,Manny's California Fresh Cafe
153285,New York,43.1595,-77.6523,0,Antonetta's
153286,Texas,32.9828,-96.9178,1,InTown Suites
153290,Texas,32.7244,-97.1208,2,University of Texas at Arlington
153291,Ohio,41.5822,-81.4905,1,Loganberry Ridge apartments
153292,Pennsylvania,40.4597,-80.0057,0,Fineview
153295,Georgia,32.8436,-83.6589,0,English Village Apartments
153298,Oklahoma,34.5404,-96.2179,0,J&Js Sports Bar
153303,Texas,30.7237,-95.5562,0,Los Pericos Mexican Restaurant
153305,Illinois,38.9169,-90.1719,0,Oakwood Estates
153307,Oklahoma,34.6284,-99.3487,0,Ridgecrest Apartments
153309,South Carolina,34.5196,-82.6556,0,Spinx Service Station
153324,Indiana,41.6461,-87.4472,0,El Sombrero
153326,Tennessee,36.0573,-86.6419,0,Overlook Apartment Homes
153331,Alaska,58.263000000000005,-134.33,0,Sheep Creek
153332,Louisiana,30.5251,-91.191,0,Southern University
153336,Ohio,41.4588,-81.5735,1,Mt Pleasant
153350,Arkansas,34.6701,-92.3825,0,Econo Lodge Inn & Suites
153362,Texas,29.7326,-95.3523,0,3rd Ward
153364,Nevada,36.0973,-115.137,0,homeless camp
153366,South Carolina,33.6844,-78.8873,0,7 Brothers Motel
153367,South Carolina,34.0874,-80.9323,0,Bliss Ultra Lounge
153377,Texas,29.4925,-98.4397,1,Whispering Heights Apartment Complex
153379,Illinois,41.9251,-87.6927,0,Logan Square
153380,Texas,28.9704,-96.1595,0,El Dorado Estates
153384,Louisiana,30.4285,-90.1552,0,Couture Keith - Couture & Soileau Llc
153389,Oregon,45.53,-122.655,0,Holladay Park
153393,Indiana,38.0746,-87.5109,0,Eagle Crossing
153405,New York,40.8184,-73.8242,1,Throggs Neck
153407,Illinois,41.8001,-87.7588,0,Austin
153409,Illinois,41.7437,-87.6054,0,Chatham
153410,Minnesota,45.0451,-93.3848,0,Begin Park
153411,Missouri,38.6761,-90.2441,2,Penrose
153418,Pennsylvania,39.9987,-75.1669,1,Swampoodle neighborhood
153422,Arkansas,35.2363,-90.8319,0,Wynne Truck Plaza
153425,Georgia,33.523,-82.1049,0,South Columbia Elementary School
153426,Illinois,40.7103,-89.5863,0,East Bluff
153431,Mississippi,30.3105,-89.3258,0,Trapani's Eatery
153433,Florida,28.5255,-82.2879,0,Hill 'n Dale
153448,Ohio,39.7987,-84.2181,0,Shell
153452,Illinois,41.8711,-87.7134,1,Homan Square
153461,Georgia,33.8371,-84.2482,0,America’s Best Value Inn
153477,South Carolina,34.8952,-81.0578,0,South Pointe High School
153482,Alaska,61.7697,-149.309,0,Talkeetna Mountains
153489,Massachusetts,42.2697,-71.0824,0,Mattapan
153491,Pennsylvania,40.0428,-75.0998,0,Juniata
153493,North Carolina,35.7832,-78.26899999999999,1,Shop-N-Go
153496,Nevada,36.1081,-115.3,2,Union Apartments
153497,New Jersey,39.9326,-75.116,1,Chestnut Court Apartments
153499,Texas,31.4868,-97.2105,0,Midway Panther Stadium
153502,Nevada,36.1602,-115.109,0,Siegel Suites
153503,Texas,29.709,-95.3136,0,Sunset Motel
153506,Florida,27.9083,-81.5875,1,QP convenience store
153510,Georgia,34.0327,-83.3156,0,Golden Pantry
153512,Louisiana,29.9711,-90.0646,0,7th Ward
153520,California,33.9751,-117.552,0,Eastvale Gateway Shopping Center
153525,Georgia,32.0331,-81.0775,0,BeBo Food Mart
153528,Alaska,61.5819,-149.45600000000002,0,Mug-Shot Saloon
153533,Pennsylvania,41.224,-75.939,0,Breaker's Garage
153539,Nevada,36.1011,-115.056,1,Virginia Apartments
153552,Maryland,39.1343,-76.6327,2,Glen Mar Apartments
153554,Kentucky,39.0575,-84.5118,1,City Heights
153561,Illinois,41.9046,-87.7339,0,West Humboldt Park
153566,Louisiana,29.9551,-90.0747,0,5
153572,California,37.3479,-120.57700000000001,0,Buhach Colony High School
153575,Arizona,32.157,-110.91799999999999,0,Quality Inn and Suites
153577,Illinois,41.6964,-87.6578,0,Brainerd
153579,Illinois,41.7803,-87.6132,0,West Woodlawn
153580,Colorado,39.6983,-104.837,0,LoDo
153591,Mississippi,32.3339,-90.1861,0,JSU Omega Psi Phi Fraternity
153595,Illinois,41.7942,-87.6721,2,Back of the Yards
153607,Florida,26.8476,-81.9905,0,Tropical Gulf Acres
153608,Illinois,39.4743,-88.1659,0,Eastern Illinois University
153610,Ohio,39.7611,-84.2832,1,Summit Square Apartments
153612,Florida,25.8285,-80.2003,0,Diva Multi Services
153621,Illinois,41.872,-87.7109,1,Homan Square
153624,Illinois,41.8733,-87.7337,0,Eisenhower Expressway
153626,Michigan,43.0388,-85.6897,0,Walmart
153627,Michigan,42.7338,-84.5953,0,Dunham's Sports
153632,Maine,44.188,-69.0951,0,Camden-Rockport Elementary School
153636,Illinois,41.8243,-87.7048,0,Brighton Park
153637,Texas,31.0506,-97.7465,0,Charles Patterson Middle School
153638,Illinois,41.8613,-87.7022,0,Brighton Park
153640,Illinois,41.8662,-87.7215,0,Lawndale
153643,North Carolina,36.1208,-79.7517,0,Carolina Woods Apartments
153645,California,33.9292,-118.238,0,Metro Green Line Station
153651,California,34.1891,-119.181,0,7-Eleven
153657,California,33.8924,-118.296,1,Memorial Hospital of Gardena
153666,New York,40.8159,-73.8551,0,Castle Hill
153667,Colorado,39.516999999999996,-104.764,0,Pony Express Firearms
153670,Georgia,34.1052,-83.7768,1,Circle K
153677,Ohio,39.7772,-84.2521,1,Cornell Ridge Apartments
153678,Virginia,37.4388,-77.5954,0,Wing Command
153679,Connecticut,41.538999999999994,-72.812,0,Sunset Cafe
153684,Texas,29.4295,-98.7467,0,Shell
153685,Tennessee,35.0583,-89.9163,1,Parkway Village
153688,New York,40.7315,-73.8999,0,Slide Bar-B-Q
153690,Illinois,41.7508,-87.654,1,South Side Auburn Gresham
153691,Illinois,41.9127,-87.6605,0,North Austin
153693,Illinois,41.8744,-87.7161,1,West Side Austin
153694,Alabama,33.5053,-86.8537,1,Chevron
153702,Ohio,39.1176,-84.5269,0,Hook Fish & Chicken
153711,Connecticut,41.1836,-73.1809,0,Calypso Cafe
153712,Illinois,41.7414,-87.6382,0,Auburn Gresham
153716,Massachusetts,41.6098,-70.937,0,7-Eleven
153725,Alaska,64.8596,-147.833,0,Cutler Apartments
153729,West Virginia,38.3146,-81.5678,0,Dome Bar & Grill
153730,Illinois,41.8538,-87.7284,0,Lawndale
153732,Virginia,36.8347,-76.3323,0,London Oaks Apartments
153734,Illinois,41.7913,-87.728,0,Little Village
153735,North Dakota,48.2349,-101.296,0,Sports on Tap
153739,Indiana,39.8289,-86.2834,0,21 Amendment Wine and Spirits
153740,New York,40.7267,-73.7887,0,Cloud 9 Hookah Lounge
153746,Georgia,34.2892,-83.8017,0,Harrison Square Apartments
153748,Arizona,33.4653,-111.979,1,Break Room Bar and Grill
153751,Illinois,41.7502,-87.6829,0,Gresham
153754,Florida,27.1127,-80.1732,0,Sky Level Lounge
153755,Illinois,41.7664,-87.5759,0,South Shore
153756,New Jersey,40.2081,-74.7419,0,Chambersburg
153771,Michigan,42.45,-85.6683,0,Southwick's Guns & Ammo
153774,Illinois,41.7662,-87.5665,0,South Shore
153781,Colorado,39.8634,-105.059,0,Madison Hill townhomes
