,state,year,gun_deaths,population,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,assault_crime,burglary_crime,larceny_theft_crime,vehicle_theft_crime,other_crime,income,beer,wine,spirits,alcohol_consumed,us_decile,lawtotal,democrat,republican,other_weapon,destructive_device,machinegun,silencer,short_barreled_rifle,short_barreled_shotgun,total_weapons,marijuana,cocaine,tobacco,alcohol_abuse,mental,depression,gun_deaths_norm,other_crime_norm
647,North Dakota,2000,5.0,642023.0,,,,,,,,,,,,1.47,0.15,0.79,2.4,4.0,13.0,33.1,60.7,,,,,,,,,,,,,,0.7787882988615673,
648,North Dakota,2001,5.0,639062.0,,,,,,,,,,,,1.46,0.15,0.81,2.42,3.0,12.0,33.1,60.7,,,,,,,,,,,,,,0.7823967001636773,
649,North Dakota,2002,3.0,638168.0,,,,,,,,,,,,1.51,0.16,0.83,2.5,3.0,12.0,33.1,60.7,,,,,,,,,,,,,,0.4700956487946748,
650,North Dakota,2003,12.0,638817.0,,,,,,,,,,,,1.53,0.17,0.86,2.56,2.0,12.0,33.1,60.7,,,,,,,,,,,,,,1.878472238528405,
651,North Dakota,2004,6.0,644705.0,,,,,,,,,,,,1.49,0.18,0.82,2.49,3.0,12.0,35.5,62.9,,,,,,,,,,,,,,0.9306582080176204,
652,North Dakota,2005,3.0,646089.0,,,,,,,,,,,,1.48,0.18,0.94,2.6,3.0,12.0,35.5,62.9,,,,,,,,,,,,,,0.4643323133500183,
653,North Dakota,2006,1.0,649422.0,,,,,,,,,,,,1.5,0.2,1.0,2.7,3.0,12.0,35.5,62.9,,,,,,,,,,,,,,0.15398308033913233,
654,North Dakota,2007,5.0,652822.0,,,,,,,,,,,,1.53,0.23,1.06,2.82,2.0,12.0,35.5,62.9,,,,,,,,,,,,,,0.7659055607807336,
655,North Dakota,2008,0.0,657569.0,,,,,,,,,,,,1.6,0.23,1.11,2.94,2.0,12.0,44.6,53.3,,,,,,,,,,,,,,0.0,
656,North Dakota,2009,0.0,664968.0,,,,,,,,,,,40134.0,1.59,0.24,1.13,2.96,2.0,12.0,44.6,53.3,,,,,,,,,,,,,,0.0,
657,North Dakota,2010,0.0,672591.0,1903.0,17402.0,15.0,256.0,181.0,1365.0,3243.0,12195.0,1964.0,19204.0,43661.0,1.49,0.25,1.19,2.93,2.0,12.0,44.6,53.3,,,,,,,,,,,,,,0.0,2855.227025041964
658,North Dakota,2011,0.0,684830.0,1949.0,17716.0,21.0,285.0,159.0,1378.0,3296.0,12686.0,1734.0,19538.0,48635.0,1.66,0.26,1.26,3.18,1.0,13.0,44.6,53.3,171.0,1433.0,1226.0,1434.0,214.0,149.0,4627.0,,,,,,,0.0,2852.970810274083
659,North Dakota,2012,0.0,701380.0,2001.0,15857.0,23.0,275.0,175.0,1421.0,2751.0,11559.0,1547.0,17728.0,56245.0,1.75,0.3,1.37,3.42,1.0,13.0,38.7,58.3,199.0,1605.0,1480.0,1826.0,260.0,211.0,5581.0,55.0,7.0,170.0,50.0,90.0,30.0,0.0,2527.588468447917
660,North Dakota,2013,0.0,722908.0,1979.0,15356.0,16.0,288.0,161.0,1447.0,2979.0,10942.0,1435.0,17252.0,55742.0,1.68,0.32,1.37,3.38,1.0,14.0,38.7,58.3,193.0,1646.0,1544.0,2369.0,314.0,219.0,6285.0,58.0,8.0,181.0,49.0,88.0,32.0,0.0,2386.472414193784
661,North Dakota,2014,15.0,738658.0,1723.0,14297.0,25.0,279.0,127.0,1292.0,2429.0,10687.0,1181.0,15995.0,58202.0,1.67,0.35,1.39,3.41,1.0,14.0,38.7,58.3,196.0,1727.0,1506.0,2834.0,356.0,244.0,6863.0,62.0,8.0,181.0,47.0,89.0,34.0,2.0307097465945,2165.4134931186018
662,North Dakota,2015,18.0,754859.0,1699.0,13334.0,24.0,266.0,91.0,1318.0,2458.0,9891.0,985.0,15009.0,55643.0,1.58,0.35,1.32,3.25,1.0,14.0,38.7,58.3,202.0,1817.0,1568.0,3745.0,532.0,258.0,8122.0,61.0,7.0,186.0,43.0,94.0,36.0,2.3845512870615573,1988.3183481948286
663,North Dakota,2016,18.0,755548.0,1548.0,12010.0,10.0,245.0,90.0,1203.0,2000.0,9137.0,873.0,13548.0,54801.0,1.64,0.34,1.29,3.26,1.0,14.0,27.2,63.0,204.0,1926.0,1581.0,4836.0,642.0,271.0,9460.0,61.0,8.0,179.0,43.0,97.0,39.0,2.3823767649441203,1793.1355784146078
664,North Dakota,2017,15.0,755393.0,,,,,,,,,,,54643.0,,,,,,13.0,27.2,63.0,203.0,2712.0,1586.0,7512.0,974.0,285.0,13272.0,,,,,,,1.9857213397529498,
665,Ohio,1999,256.0,,,,,,,,,,,,,1.32,0.2,0.37,1.9,9.0,21.0,,,,,,,,,,,,,,,,,
666,Ohio,2000,253.0,11363543.0,,,,,,,,,,,,1.32,0.21,0.38,1.91,9.0,21.0,46.5,50.0,,,,,,,,,,,,,,2.226418292252689,
667,Ohio,2001,316.0,11387404.0,,,,,,,,,,,,1.34,0.21,0.39,1.93,9.0,20.0,46.5,50.0,,,,,,,,,,,,,,2.7749959516672984,
668,Ohio,2002,353.0,11407889.0,,,,,,,,,,,,1.35,0.21,0.39,1.95,8.0,20.0,46.5,50.0,,,,,,,,,,,,,,3.0943498836638397,
669,Ohio,2003,321.0,11434788.0,,,,,,,,,,,,1.34,0.22,0.4,1.95,9.0,20.0,46.5,50.0,,,,,,,,,,,,,,2.807223011043143,
670,Ohio,2004,340.0,11452251.0,,,,,,,,,,,,1.34,0.22,0.42,1.97,9.0,18.0,48.7,50.8,,,,,,,,,,,,,,2.9688486569146972,
671,Ohio,2005,408.0,11463320.0,,,,,,,,,,,,1.34,0.23,0.43,2.0,8.0,18.0,48.7,50.8,,,,,,,,,,,,,,3.5591783183231387,
672,Ohio,2006,451.0,11481213.0,,,,,,,,,,,,1.33,0.24,0.44,2.01,8.0,18.0,48.7,50.8,,,,,,,,,,,,,,3.9281563716307675,
673,Ohio,2007,413.0,11500468.0,,,,,,,,,,,,1.34,0.25,0.45,2.04,9.0,16.0,48.7,50.8,,,,,,,,,,,,,,3.5911582033009437,
674,Ohio,2008,402.0,11515391.0,,,,,,,,,,,,1.33,0.26,0.46,2.05,9.0,16.0,51.5,46.9,,,,,,,,,,,,,,3.4909800283811463,
675,Ohio,2009,366.0,11528896.0,,,,,,,,,,,35610.0,1.3,0.27,0.47,2.03,8.0,16.0,51.5,46.9,,,,,,,,,,,,,,3.174631812100656,
676,Ohio,2010,396.0,11536504.0,34877.0,299357.0,654.0,4141.0,12523.0,16111.0,66883.0,212807.0,19667.0,332132.0,36360.0,1.29,0.25,0.48,2.02,8.0,16.0,51.5,46.9,,,,,,,,,,,,,,3.432582349037455,2878.96575947098
677,Ohio,2011,453.0,11543332.0,34373.0,303743.0,522.0,3990.0,12617.0,15793.0,69994.0,216354.0,17395.0,336143.0,38821.0,1.24,0.28,0.49,2.02,9.0,15.0,51.5,46.9,1710.0,67249.0,16254.0,7450.0,2364.0,3589.0,98616.0,,,,,,,3.9243435084427962,2912.010154433746
678,Ohio,2012,437.0,11546969.0,33130.0,322517.0,464.0,3825.0,12780.0,14658.0,79466.0,224942.0,18109.0,353780.0,40282.0,1.23,0.29,0.51,2.03,9.0,15.0,50.7,47.7,1776.0,71814.0,18013.0,10407.0,2842.0,3822.0,108574.0,1221.0,147.0,3100.0,659.0,1709.0,686.0,3.784542939363568,3063.834327432593
679,Ohio,2013,447.0,11567845.0,33722.0,338414.0,478.0,3594.0,14483.0,14370.0,91090.0,227799.0,19525.0,370861.0,40694.0,1.22,0.3,0.53,2.04,8.0,15.0,50.7,47.7,1814.0,73788.0,18515.0,25353.0,3820.0,5233.0,128523.0,1237.0,153.0,3046.0,621.0,1719.0,655.0,3.8641596598156354,3205.9644644270393
680,Ohio,2014,494.0,11593741.0,34827.0,370435.0,478.0,3813.0,15396.0,15140.0,105312.0,245372.0,19751.0,404784.0,42200.0,1.19,0.3,0.54,2.03,9.0,15.0,50.7,47.7,1818.0,74930.0,18762.0,26566.0,4630.0,5284.0,131990.0,1122.0,134.0,3019.0,646.0,1777.0,643.0,4.260919749716679,3491.401093055296
681,Ohio,2015,537.0,11606027.0,35218.0,380572.0,500.0,3679.0,15991.0,15048.0,112901.0,246744.0,20927.0,415290.0,43803.0,1.17,0.3,0.56,2.03,9.0,16.0,50.7,47.7,1858.0,76872.0,19641.0,25383.0,5603.0,5910.0,135267.0,1179.0,140.0,2937.0,629.0,1778.0,682.0,4.626906347882872,3578.2270711588035
682,Ohio,2016,628.0,11622554.0,36306.0,376836.0,479.0,3730.0,16486.0,15611.0,107125.0,248581.0,21130.0,412663.0,44561.0,1.15,0.31,0.58,2.04,9.0,16.0,43.6,51.7,1872.0,78639.0,19952.0,30714.0,6137.0,5920.0,143234.0,1344.0,161.0,2883.0,591.0,1741.0,693.0,5.403287435790791,3550.5363106938457
683,Ohio,2017,700.0,11658609.0,,,,,,,,,,,45615.0,,,,,,16.0,43.6,51.7,2248.0,82747.0,21561.0,52495.0,8352.0,6002.0,173405.0,,,,,,,6.004146806878934,
684,Oklahoma,1999,150.0,,,,,,,,,,,,,1.11,0.12,0.44,1.68,10.0,10.0,,,,,,,,,,,,,,,,,
685,Oklahoma,2000,115.0,3454365.0,,,,,,,,,,,,1.12,0.12,0.44,1.69,10.0,10.0,38.4,60.3,,,,,,,,,,,,,,3.329121271203246,
686,Oklahoma,2001,126.0,3467100.0,,,,,,,,,,,,1.11,0.12,0.43,1.65,10.0,10.0,38.4,60.3,,,,,,,,,,,,,,3.634161114476075,
687,Oklahoma,2002,113.0,3489080.0,,,,,,,,,,,,1.12,0.13,0.58,1.82,10.0,10.0,38.4,60.3,,,,,,,,,,,,,,3.2386760979971796,
688,Oklahoma,2003,139.0,3504892.0,,,,,,,,,,,,1.06,0.13,0.74,1.93,9.0,10.0,38.4,60.3,,,,,,,,,,,,,,3.965885396754023,
689,Oklahoma,2004,124.0,3525233.0,,,,,,,,,,,,1.11,0.13,0.46,1.7,10.0,10.0,34.4,65.6,,,,,,,,,,,,,,3.517497992331287,
690,Oklahoma,2005,136.0,3548597.0,,,,,,,,,,,,1.09,0.16,0.55,1.8,10.0,10.0,34.4,65.6,,,,,,,,,,,,,,3.8325005628985203,
691,Oklahoma,2006,152.0,3594090.0,,,,,,,,,,,,1.13,0.17,0.56,1.87,10.0,9.0,34.4,65.6,,,,,,,,,,,,,,4.229165101597345,
692,Oklahoma,2007,151.0,3634349.0,,,,,,,,,,,,1.17,0.17,0.57,1.91,9.0,9.0,34.4,65.6,,,,,,,,,,,,,,4.154801864102759,
693,Oklahoma,2008,147.0,3668976.0,,,,,,,,,,,,1.22,0.18,0.58,1.97,9.0,9.0,34.4,65.6,,,,,,,,,,,,,,4.006567500032706,
694,Oklahoma,2009,148.0,3717572.0,,,,,,,,,,,34920.0,1.17,0.18,0.58,1.93,9.0,9.0,34.4,65.6,,,,,,,,,,,,,,3.9810930359923087,
695,Oklahoma,2010,331.0,3751351.0,17648.0,117037.0,245.0,1509.0,3162.0,12202.0,29103.0,75779.0,12155.0,133910.0,35912.0,1.16,0.18,0.58,1.92,9.0,9.0,34.4,65.6,,,,,,,,,,,,,,8.823487858107653,3569.647308396362
696,Oklahoma,2011,166.0,3785232.0,16746.0,114055.0,240.0,1418.0,3018.0,11535.0,28783.0,74678.0,10594.0,130026.0,38470.0,1.14,0.19,0.59,1.92,9.0,9.0,34.4,65.6,1065.0,12184.0,6858.0,6615.0,1402.0,1398.0,29522.0,,,,,,,4.3854643519868794,3435.0866736834096
697,Oklahoma,2012,188.0,3815298.0,16052.0,117445.0,180.0,1361.0,3073.0,10937.0,29963.0,76719.0,10763.0,132816.0,41117.0,1.14,0.19,0.61,1.94,10.0,10.0,33.2,66.8,1110.0,13004.0,7972.0,11964.0,1787.0,1470.0,37307.0,322.0,40.0,1084.0,252.0,609.0,222.0,4.927531217744984,3481.143543702222
698,Oklahoma,2013,178.0,3849840.0,17187.0,126418.0,198.0,1715.0,3023.0,11652.0,33512.0,81624.0,11282.0,142808.0,42713.0,1.11,0.19,0.62,1.93,9.0,9.0,33.2,66.8,1131.0,14000.0,8363.0,20247.0,2219.0,1537.0,47497.0,310.0,35.0,1094.0,226.0,575.0,216.0,4.623568771689213,3709.4528603786134
699,Oklahoma,2014,171.0,3875008.0,18102.0,130969.0,220.0,1622.0,3248.0,13012.0,36094.0,83131.0,11744.0,148851.0,45215.0,1.09,0.19,0.63,1.91,10.0,9.0,33.2,66.8,1147.0,14469.0,8412.0,19317.0,2516.0,1558.0,47419.0,338.0,30.0,1069.0,200.0,540.0,178.0,4.412894115315375,3841.3081985895255
700,Oklahoma,2015,220.0,3904353.0,17311.0,127618.0,212.0,1410.0,3288.0,12401.0,36462.0,80064.0,11092.0,144717.0,43999.0,1.07,0.19,0.62,1.89,10.0,9.0,33.2,66.8,1158.0,15408.0,8908.0,27870.0,3230.0,1639.0,58213.0,358.0,35.0,1018.0,196.0,548.0,195.0,5.634736408311442,3706.555221825485
701,Oklahoma,2016,243.0,3921207.0,18100.0,129464.0,195.0,1469.0,3345.0,13091.0,37848.0,81303.0,10313.0,147369.0,42717.0,1.05,0.2,0.63,1.88,10.0,9.0,28.9,65.3,1169.0,16087.0,9136.0,32192.0,3804.0,1675.0,64063.0,357.0,45.0,988.0,174.0,545.0,216.0,6.197071462944956,3758.2560675832724
702,Oklahoma,2017,249.0,3930864.0,,,,,,,,,,,43449.0,,,,,,9.0,28.9,65.3,1191.0,16894.0,9347.0,37055.0,5005.0,1777.0,71269.0,,,,,,,6.334485242938958,
703,Oregon,1999,60.0,,,,,,,,,,,,,1.21,0.43,0.63,2.27,5.0,16.0,,,,,,,,,,,,,,,,,
704,Oregon,2000,62.0,3429708.0,,,,,,,,,,,,1.2,0.44,0.64,2.28,5.0,24.0,47.0,46.5,,,,,,,,,,,,,,1.8077340694892976,
705,Oregon,2001,47.0,3467937.0,,,,,,,,,,,,1.22,0.43,0.65,2.3,4.0,24.0,47.0,46.5,,,,,,,,,,,,,,1.3552726015495669,
706,Oregon,2002,64.0,3513424.0,,,,,,,,,,,,1.22,0.46,0.66,2.34,4.0,24.0,47.0,46.5,,,,,,,,,,,,,,1.8215848699160704,
707,Oregon,2003,52.0,3547376.0,,,,,,,,,,,,1.2,0.47,0.69,2.36,5.0,24.0,47.0,46.5,,,,,,,,,,,,,,1.4658722390860173,
708,Oregon,2004,65.0,3569463.0,,,,,,,,,,,,1.23,0.49,0.72,2.44,4.0,24.0,51.6,47.4,,,,,,,,,,,,,,1.8210022067745204,
709,Oregon,2005,54.0,3613202.0,,,,,,,,,,,,1.16,0.5,0.75,2.4,5.0,24.0,51.6,47.4,,,,,,,,,,,,,,1.4945192657371495,
710,Oregon,2006,63.0,3670883.0,,,,,,,,,,,,1.32,0.49,0.78,2.59,3.0,24.0,51.6,47.4,,,,,,,,,,,,,,1.7162083346159491,
711,Oregon,2007,43.0,3722417.0,,,,,,,,,,,,1.35,0.5,0.81,2.65,3.0,24.0,51.6,47.4,,,,,,,,,,,,,,1.155163432791114,
712,Oregon,2008,49.0,3768748.0,,,,,,,,,,,,1.22,0.49,0.83,2.54,4.0,24.0,56.7,40.4,,,,,,,,,,,,,,1.3001665274515568,
713,Oregon,2009,55.0,3808600.0,,,,,,,,,,,35409.0,1.28,0.49,0.82,2.59,3.0,24.0,56.7,40.4,,,,,,,,,,,,,,1.444100194297117,
714,Oregon,2010,60.0,3831074.0,10830.0,121345.0,113.0,1261.0,2278.0,6718.0,16866.0,91286.0,13193.0,131602.0,35701.0,1.19,0.49,0.83,2.51,4.0,24.0,56.7,40.4,,,,,,,,,,,,,,1.566140460873374,3435.120282197629
715,Oregon,2011,62.0,3865845.0,10680.0,119752.0,110.0,1193.0,2163.0,6757.0,18541.0,90514.0,10697.0,129865.0,37413.0,1.18,0.56,0.85,2.59,3.0,24.0,56.7,40.4,1446.0,16429.0,6234.0,8391.0,1993.0,1225.0,35718.0,,,,,,,1.6037890810417903,3359.2914356369693
716,Oregon,2012,53.0,3893920.0,10294.0,123142.0,84.0,1165.0,2270.0,6320.0,18690.0,94177.0,10275.0,132897.0,39161.0,1.21,0.57,0.89,2.66,4.0,24.0,54.2,42.2,1487.0,17492.0,6442.0,9841.0,2346.0,1309.0,38917.0,573.0,64.0,863.0,247.0,624.0,232.0,1.3610962731643177,3412.9360644286476
717,Oregon,2013,54.0,3919664.0,9536.0,125083.0,82.0,1000.0,2394.0,5596.0,20808.0,94363.0,9912.0,134073.0,39582.0,1.2,0.57,0.89,2.66,4.0,24.0,54.2,42.2,1518.0,18542.0,6448.0,12239.0,2757.0,1353.0,42857.0,630.0,59.0,892.0,235.0,673.0,254.0,1.3776691063315631,3420.5227795035494
718,Oregon,2014,96.0,3960673.0,9638.0,126417.0,91.0,1159.0,2419.0,5969.0,22051.0,94114.0,10252.0,135964.0,41866.0,1.23,0.57,0.9,2.7,4.0,24.0,54.2,42.2,1515.0,19144.0,6499.0,13304.0,2984.0,1365.0,44811.0,649.0,67.0,852.0,233.0,692.0,252.0,2.4238304954738754,3432.8509321521874
719,Oregon,2015,125.0,4016537.0,9643.0,121869.0,84.0,1239.0,2237.0,6083.0,20704.0,92059.0,9106.0,131428.0,44424.0,1.23,0.58,0.9,2.71,4.0,33.0,54.2,42.2,1540.0,20088.0,6436.0,15589.0,3698.0,1400.0,48751.0,659.0,73.0,764.0,235.0,666.0,233.0,3.1121336614103146,3272.1720228146783
720,Oregon,2016,95.0,4085989.0,9648.0,116657.0,96.0,1239.0,2421.0,5892.0,20035.0,87494.0,9128.0,126209.0,45482.0,1.24,0.6,0.91,2.75,3.0,35.0,50.1,39.1,1549.0,20825.0,6415.0,17537.0,4158.0,1439.0,51923.0,783.0,86.0,785.0,244.0,714.0,249.0,2.3250184961339837,3088.8237829323575
721,Oregon,2017,99.0,4142776.0,,,,,,,,,,,46361.0,,,,,,35.0,50.1,39.1,1571.0,22461.0,6487.0,24072.0,5283.0,1509.0,61383.0,,,,,,,2.3897019776111477,
722,Pennsylvania,1999,428.0,,,,,,,,,,,,,1.27,0.2,0.46,1.92,8.0,32.0,,,,,,,,,,,,,,,,,
723,Pennsylvania,2000,439.0,12284173.0,,,,,,,,,,,,1.29,0.2,0.47,1.96,8.0,33.0,50.6,46.4,,,,,,,,,,,,,,3.5737041476052154,
724,Pennsylvania,2001,444.0,12298970.0,,,,,,,,,,,,1.33,0.2,0.48,2.02,8.0,33.0,50.6,46.4,,,,,,,,,,,,,,3.6100584032646634,
725,Pennsylvania,2002,456.0,12331031.0,,,,,,,,,,,,1.35,0.21,0.49,2.06,8.0,33.0,50.6,46.4,,,,,,,,,,,,,,3.6979876216352063,
726,Pennsylvania,2003,467.0,12374658.0,,,,,,,,,,,,1.31,0.22,0.51,2.04,8.0,33.0,50.6,46.4,,,,,,,,,,,,,,3.7738416689980445,
727,Pennsylvania,2004,504.0,12410722.0,,,,,,,,,,,,1.3,0.23,0.53,2.06,8.0,33.0,51.0,48.5,,,,,,,,,,,,,,4.06100466999422,
728,Pennsylvania,2005,535.0,12449990.0,,,,,,,,,,,,1.32,0.23,0.55,2.11,8.0,33.0,51.0,48.5,,,,,,,,,,,,,,4.297192206580085,
729,Pennsylvania,2006,593.0,12510809.0,,,,,,,,,,,,1.32,0.23,0.55,2.1,8.0,36.0,51.0,48.5,,,,,,,,,,,,,,4.739901312537023,
730,Pennsylvania,2007,554.0,12563937.0,,,,,,,,,,,,1.35,0.25,0.58,2.18,8.0,36.0,51.0,48.5,,,,,,,,,,,,,,4.409445860799844,
731,Pennsylvania,2008,524.0,12612285.0,,,,,,,,,,,,1.36,0.26,0.61,2.23,7.0,37.0,54.7,44.3,,,,,,,,,,,,,,4.15467934636745,
732,Pennsylvania,2009,483.0,12666858.0,,,,,,,,,,,40696.0,1.37,0.28,0.63,2.27,7.0,37.0,54.7,44.3,,,,,,,,,,,,,,3.8131002968534107,
733,Pennsylvania,2010,501.0,12702379.0,40447.0,222795.0,661.0,3233.0,12326.0,23027.0,35520.0,174228.0,13047.0,261381.0,42005.0,1.37,0.29,0.64,2.3,6.0,37.0,54.7,44.3,,,,,,,,,,,,,,3.9441430617052133,2057.732649923294
734,Pennsylvania,2011,512.0,12742811.0,40348.0,231941.0,665.0,3105.0,12965.0,22419.0,39573.0,180236.0,12132.0,270430.0,44026.0,1.37,0.3,0.66,2.33,6.0,36.0,54.7,44.3,1891.0,103223.0,17355.0,10059.0,3302.0,11057.0,146887.0,,,,,,,4.017951769040598,2122.2162048860337
735,Pennsylvania,2012,547.0,12768034.0,40298.0,246982.0,610.0,2785.0,13545.0,22304.0,45718.0,188211.0,13053.0,285616.0,45884.0,1.36,0.31,0.67,2.34,6.0,36.0,52.0,46.6,2043.0,148700.0,17384.0,12914.0,3853.0,12323.0,197217.0,1198.0,187.0,3232.0,707.0,1765.0,676.0,4.284136461416065,2236.961461725431
736,Pennsylvania,2013,486.0,12778450.0,42825.0,263176.0,611.0,2728.0,14739.0,23680.0,52000.0,197410.0,13766.0,304323.0,46132.0,1.34,0.31,0.68,2.33,6.0,36.0,52.0,46.6,2049.0,160958.0,17528.0,18710.0,4707.0,12418.0,216370.0,1223.0,183.0,3209.0,700.0,1768.0,646.0,3.803278175365557,2381.5329715262806
737,Pennsylvania,2014,547.0,12790341.0,45384.0,276562.0,707.0,3371.0,15735.0,25571.0,57040.0,204409.0,15113.0,321239.0,47978.0,1.32,0.32,0.7,2.34,6.0,36.0,52.0,46.6,2063.0,133091.0,17714.0,20629.0,5181.0,12511.0,191189.0,1265.0,165.0,2957.0,717.0,1731.0,653.0,4.276664711284868,2511.574945499889
738,Pennsylvania,2015,508.0,12791124.0,46189.0,283442.0,639.0,3339.0,16165.0,26046.0,57966.0,208604.0,16872.0,328992.0,49815.0,1.31,0.32,0.7,2.33,6.0,36.0,52.0,46.6,2104.0,159048.0,17928.0,27021.0,6561.0,12715.0,225377.0,1339.0,175.0,2876.0,699.0,1803.0,683.0,3.9715039897979256,2572.033544511022
739,Pennsylvania,2016,556.0,12787085.0,46612.0,276366.0,653.0,3472.0,16375.0,26112.0,55206.0,204440.0,16720.0,322325.0,50730.0,1.31,0.33,0.72,2.36,5.0,36.0,47.9,48.6,2115.0,152262.0,17989.0,29742.0,7779.0,12835.0,222722.0,1415.0,202.0,2924.0,609.0,1861.0,677.0,4.348137202497676,2520.707416897596
740,Pennsylvania,2017,635.0,12805537.0,,,,,,,,,,,52096.0,,,,,,36.0,47.9,48.6,2177.0,151611.0,18752.0,39924.0,10779.0,13134.0,236377.0,,,,,,,4.958792434866261,
741,Rhode Island,1999,21.0,,,,,,,,,,,,,1.14,0.45,0.69,2.28,4.0,44.0,,,,,,,,,,,,,,,,,
742,Rhode Island,2000,27.0,1050268.0,,,,,,,,,,,,1.16,0.46,0.7,2.31,4.0,45.0,61.0,31.9,,,,,,,,,,,,,,2.570772412374746,
743,Rhode Island,2001,20.0,1057142.0,,,,,,,,,,,,1.19,0.46,0.7,2.36,4.0,45.0,61.0,31.9,,,,,,,,,,,,,,1.8918934258595346,
744,Rhode Island,2002,25.0,1065995.0,,,,,,,,,,,,1.17,0.48,0.74,2.4,4.0,45.0,61.0,31.9,,,,,,,,,,,,,,2.345226759975422,
745,Rhode Island,2003,21.0,1071342.0,,,,,,,,,,,,1.13,0.51,0.8,2.45,3.0,45.0,61.0,31.9,,,,,,,,,,,,,,1.9601583807971683,
746,Rhode Island,2004,18.0,1074579.0,,,,,,,,,,,,1.13,0.5,0.8,2.42,5.0,45.0,59.4,38.7,,,,,,,,,,,,,,1.675074610614948,
747,Rhode Island,2005,19.0,1067916.0,,,,,,,,,,,,0.98,0.49,0.82,2.29,6.0,45.0,59.4,38.7,,,,,,,,,,,,,,1.779166151644886,
748,Rhode Island,2006,19.0,1063096.0,,,,,,,,,,,,1.07,0.51,0.83,2.41,5.0,45.0,59.4,38.7,,,,,,,,,,,,,,1.7872327616696893,
749,Rhode Island,2007,13.0,1057315.0,,,,,,,,,,,,1.1,0.53,0.82,2.45,5.0,45.0,59.4,38.7,,,,,,,,,,,,,,1.2295295158018187,
750,Rhode Island,2008,19.0,1055003.0,,,,,,,,,,,,1.09,0.52,0.84,2.46,5.0,45.0,63.1,35.2,,,,,,,,,,,,,,1.8009427461343712,
751,Rhode Island,2009,14.0,1053646.0,,,,,,,,,,,40936.0,1.07,0.55,0.85,2.47,5.0,45.0,63.1,35.2,,,,,,,,,,,,,,1.3287195130053169,
752,Rhode Island,2010,17.0,1052567.0,2524.0,20058.0,29.0,328.0,540.0,1513.0,3788.0,14674.0,1596.0,22439.0,42750.0,1.07,0.56,0.92,2.55,4.0,45.0,63.1,35.2,,,,,,,,,,,,,,1.6150990863289463,2131.8357881256015
753,Rhode Island,2011,12.0,1052154.0,2565.0,20038.0,31.0,342.0,547.0,1520.0,3938.0,14714.0,1386.0,22447.0,44329.0,1.04,0.58,0.94,2.55,4.0,45.0,63.1,35.2,43.0,2633.0,572.0,26.0,108.0,112.0,3494.0,,,,,,,1.1405174527683208,2133.4329385242086
754,Rhode Island,2012,15.0,1052761.0,2320.0,22982.0,26.0,264.0,530.0,1398.0,4830.0,16317.0,1835.0,25174.0,46166.0,1.03,0.59,0.97,2.58,4.0,45.0,62.7,35.2,42.0,2710.0,595.0,27.0,106.0,112.0,3592.0,174.0,23.0,251.0,80.0,154.0,62.0,1.4248248177886529,2391.2359975341033
755,Rhode Island,2013,18.0,1052784.0,2710.0,25741.0,31.0,333.0,683.0,1547.0,5621.0,17881.0,2239.0,28304.0,46326.0,1.0,0.58,0.98,2.56,4.0,45.0,62.7,35.2,41.0,2996.0,637.0,28.0,99.0,112.0,3913.0,181.0,19.0,241.0,76.0,165.0,69.0,1.7097524278484477,2688.490706545692
756,Rhode Island,2014,18.0,1054782.0,2657.0,27039.0,36.0,292.0,715.0,1614.0,5929.0,18478.0,2632.0,29660.0,47831.0,1.02,0.51,0.86,2.39,5.0,43.0,62.7,35.2,41.0,3056.0,630.0,30.0,104.0,112.0,3973.0,170.0,18.0,218.0,69.0,178.0,63.0,1.7065137630334988,2811.955456198532
757,Rhode Island,2015,14.0,1055916.0,2586.0,27976.0,20.0,319.0,744.0,1503.0,6836.0,18765.0,2375.0,30542.0,49744.0,0.96,0.57,0.99,2.52,5.0,43.0,62.7,35.2,41.0,3118.0,647.0,28.0,108.0,112.0,4054.0,170.0,23.0,212.0,63.0,170.0,59.0,1.3258630421359274,2892.4649309225356
758,Rhode Island,2016,14.0,1057566.0,2709.0,26959.0,29.0,298.0,782.0,1600.0,6124.0,18432.0,2403.0,29639.0,50373.0,0.94,0.58,1.05,2.57,5.0,43.0,54.4,38.9,41.0,3187.0,639.0,29.0,119.0,113.0,4128.0,184.0,25.0,219.0,62.0,160.0,60.0,1.323794448762536,2802.5674047766283
759,Rhode Island,2017,11.0,1059639.0,,,,,,,,,,,51503.0,,,,,,43.0,54.4,38.9,41.0,3234.0,636.0,33.0,170.0,109.0,4223.0,,,,,,,1.0380893870459655,
760,South Carolina,1999,223.0,,,,,,,,,,,,,1.48,0.22,0.72,2.41,3.0,18.0,,,,,,,,,,,,,,,,,
761,South Carolina,2000,169.0,4024223.0,,,,,,,,,,,,1.49,0.22,0.72,2.43,3.0,17.0,40.9,56.8,,,,,,,,,,,,,,4.199568463278501,
762,South Carolina,2001,228.0,4064995.0,,,,,,,,,,,,1.4,0.22,0.65,2.27,5.0,18.0,40.9,56.8,,,,,,,,,,,,,,5.608862987531349,
763,South Carolina,2002,227.0,4107795.0,,,,,,,,,,,,1.4,0.22,0.67,2.3,5.0,18.0,40.9,56.8,,,,,,,,,,,,,,5.526079076487507,
